DyadID,ParticipantID,TrialNum,ROI,Coh_PRE,Coh_POST
16,1,13,Right,0.390756,0.402122
16,1,13,FrontoParietal,0.325852,0.384590
16,1,14,Frontal,0.342080,0.360021
16,1,14,Central,0.410696,0.389658
16,1,14,Parietal,0.329304,0.373842
16,1,14,Left,0.289490,0.324483
16,1,14,Right,0.415762,0.436009
16,1,14,FrontoParietal,0.292865,0.342396
16,1,15,Frontal,0.331875,0.356893
16,1,15,Central,0.385460,0.471112
16,1,15,Parietal,0.329253,0.416499
16,1,15,Left,0.289653,0.398761
16,1,15,Right,0.422238,0.411156
16,1,15,FrontoParietal,0.299579,0.356057
16,1,16,Frontal,0.345261,0.382726
16,1,16,Central,0.273666,0.378752
16,1,16,Parietal,0.323479,0.390308
16,1,16,Left,0.352960,0.406204
16,1,16,Right,0.336573,0.389528
16,1,16,FrontoParietal,0.310658,0.365663
16,1,17,Frontal,0.386763,0.432198
16,1,17,Central,0.438152,0.494698
16,1,17,Parietal,0.398748,0.427940
16,1,17,Left,0.439607,0.497172
16,1,17,Right,0.384282,0.399955
16,1,17,FrontoParietal,0.365106,0.398242
16,1,18,Frontal,0.349402,0.370023
16,1,18,Central,0.416793,0.466546
16,1,18,Parietal,0.326257,0.332542
16,1,18,Left,0.365319,0.378321
16,1,18,Right,0.363361,0.387807
16,1,18,FrontoParietal,0.306387,0.330525
16,2,1,Frontal,0.229743,0.239855
16,2,1,Central,0.449294,0.405676
16,2,1,Parietal,0.219109,0.234594
16,2,1,Left,0.239871,0.238345
16,2,1,Right,0.202534,0.212645
16,2,1,FrontoParietal,0.194485,0.199685
16,2,2,Frontal,0.217197,0.225421
16,2,2,Central,0.391918,0.404227
16,2,2,Parietal,0.244098,0.232445
16,2,2,Left,0.236302,0.255103
16,2,2,Right,0.207493,0.200622
16,2,2,FrontoParietal,0.193569,0.194033
16,2,3,Frontal,0.223948,0.217682
16,2,3,Central,0.443910,0.471512
16,2,3,Parietal,0.244246,0.229471
16,2,3,Left,0.281945,0.239633
16,2,3,Right,0.215311,0.202532
16,2,3,FrontoParietal,0.217462,0.190380
16,2,4,Frontal,0.212920,0.202828
16,2,4,Central,0.428412,0.501573
16,2,4,Parietal,0.252252,0.236548
16,2,4,Left,0.240409,0.234731
16,2,4,Right,0.212980,0.212445
16,2,4,FrontoParietal,0.194056,0.186653
16,2,5,Frontal,0.241501,0.242169
16,2,5,Central,0.438689,0.498128
16,2,5,Parietal,0.258124,0.294252
16,2,5,Left,0.273237,0.268385
16,2,5,Right,0.224855,0.249207
16,2,5,FrontoParietal,0.218888,0.234935
16,2,6,Frontal,0.226034,0.254070
16,2,6,Central,0.393273,0.458696
16,2,6,Parietal,0.216948,0.255185
16,2,6,Left,0.224163,0.269190
16,2,6,Right,0.200946,0.201964
16,2,6,FrontoParietal,0.190048,0.203828
16,2,7,Frontal,0.221939,0.256769
16,2,7,Central,0.394762,0.413657
16,2,7,Parietal,0.248784,0.224545
16,2,7,Left,0.237269,0.247570
16,2,7,Right,0.199776,0.185651
16,2,7,FrontoParietal,0.191447,0.201089
16,2,8,Frontal,0.231381,0.209320
16,2,8,Central,0.534730,0.514069
16,2,8,Parietal,0.242160,0.234812
16,2,8,Left,0.238976,0.244062
16,2,8,Right,0.223017,0.208413
16,2,8,FrontoParietal,0.197090,0.188340
16,2,9,Frontal,0.237304,0.220397
16,2,9,Central,0.430095,0.326319
16,2,9,Parietal,0.234219,0.232050
16,2,9,Left,0.254021,0.220897
16,2,9,Right,0.210493,0.189184
16,2,9,FrontoParietal,0.192580,0.178721
16,2,10,Frontal,0.227004,0.236089
16,2,10,Central,0.448856,0.411056
16,2,10,Parietal,0.224272,0.270174
16,2,10,Left,0.236360,0.258642
16,2,10,Right,0.212767,0.201088
16,2,10,FrontoParietal,0.195529,0.210057
16,2,11,Frontal,0.227479,0.204688
16,2,11,Central,0.362969,0.439127
16,2,11,Parietal,0.269578,0.243255
16,2,11,Left,0.247623,0.247621
16,2,11,Right,0.208622,0.195723
16,2,11,FrontoParietal,0.203210,0.196546
16,2,12,Frontal,0.267264,0.260972
16,2,12,Central,0.361610,0.488286
16,2,12,Parietal,0.258317,0.265138
16,2,12,Left,0.258784,0.289967
16,2,12,Right,0.204702,0.208571
16,2,12,FrontoParietal,0.215462,0.218490
16,2,13,Frontal,0.225642,0.242471
16,2,13,Central,0.374789,0.376137
16,2,13,Parietal,0.242541,0.228942
16,2,13,Left,0.253441,0.234902
16,2,13,Right,0.183441,0.194536
16,2,13,FrontoParietal,0.193193,0.186780
16,2,14,Frontal,0.195304,0.225488
16,2,14,Central,0.467767,0.399471
16,2,14,Parietal,0.252029,0.250028
16,2,14,Left,0.231501,0.242064
16,2,14,Right,0.220019,0.202545
16,2,14,FrontoParietal,0.192517,0.196625
16,2,15,Frontal,0.227623,0.235005
16,2,15,Central,0.414077,0.385403
16,2,15,Parietal,0.297242,0.320173
16,2,15,Left,0.277489,0.285452
16,2,15,Right,0.223706,0.231529
16,2,15,FrontoParietal,0.231502,0.227109
16,2,16,Frontal,0.233395,0.224001
16,2,16,Central,0.390246,0.394529
16,2,16,Parietal,0.250553,0.232830
16,2,16,Left,0.244906,0.234405
16,2,16,Right,0.208171,0.196688
16,2,16,FrontoParietal,0.204828,0.194117
16,2,17,Frontal,0.230614,0.244624
16,2,17,Central,0.375661,0.418427
16,2,17,Parietal,0.263045,0.252843
16,2,17,Left,0.258134,0.241874
16,2,17,Right,0.196042,0.208737
16,2,17,FrontoParietal,0.200113,0.188207
16,2,18,Frontal,0.222742,0.210025
16,2,18,Central,0.535398,0.392571
16,2,18,Parietal,0.304527,0.224595
16,2,18,Left,0.283651,0.221074
16,2,18,Right,0.234662,0.191751
16,2,18,FrontoParietal,0.209416,0.186996
17,1,1,Frontal,0.200061,0.222573
17,1,1,Central,0.326607,0.341684
17,1,1,Parietal,0.229967,0.228999
17,1,1,Left,0.231939,0.244790
17,1,1,Right,0.246859,0.261463
17,1,1,FrontoParietal,0.205396,0.213104
17,1,2,Frontal,0.224077,0.206345
17,1,2,Central,0.297551,0.389175
17,1,2,Parietal,0.258581,0.234551
17,1,2,Left,0.240706,0.232597
17,1,2,Right,0.273834,0.262596
17,1,2,FrontoParietal,0.217476,0.203767
17,1,3,Frontal,0.220056,0.214766
17,1,3,Central,0.364155,0.329771
17,1,3,Parietal,0.237197,0.235872
17,1,3,Left,0.234418,0.245622
17,1,3,Right,0.269576,0.246306
17,1,3,FrontoParietal,0.210200,0.200884
17,1,4,Frontal,0.228128,0.225625
17,1,4,Central,0.364611,0.316194
17,1,4,Parietal,0.246126,0.233559
17,1,4,Left,0.236105,0.230003
17,1,4,Right,0.257896,0.280835
17,1,4,FrontoParietal,0.216067,0.217331
17,1,5,Frontal,0.234418,0.259589
17,1,5,Central,0.362073,0.418488
17,1,5,Parietal,0.249590,0.287901
17,1,5,Left,0.261181,0.276428
17,1,5,Right,0.292833,0.324481
17,1,5,FrontoParietal,0.233916,0.252088
17,1,6,Frontal,0.209302,0.236711
17,1,6,Central,0.378567,0.370476
17,1,6,Parietal,0.246882,0.223781
17,1,6,Left,0.266163,0.258429
17,1,6,Right,0.242908,0.254624
17,1,6,FrontoParietal,0.213083,0.213531
17,1,7,Frontal,0.257209,0.266945
17,1,7,Central,0.528153,0.483564
17,1,7,Parietal,0.328075,0.278379
17,1,7,Left,0.342825,0.281518
17,1,7,Right,0.321416,0.319811
17,1,7,FrontoParietal,0.269227,0.250741
17,1,8,Frontal,0.214683,0.228954
17,1,8,Central,0.403271,0.458529
17,1,8,Parietal,0.240915,0.280441
17,1,8,Left,0.237539,0.271423
17,1,8,Right,0.267249,0.301580
17,1,8,FrontoParietal,0.213044,0.234311
17,1,9,Frontal,0.232087,0.217385
17,1,9,Central,0.408866,0.406832
17,1,9,Parietal,0.273062,0.263924
17,1,9,Left,0.267504,0.234945
17,1,9,Right,0.298048,0.286280
17,1,9,FrontoParietal,0.225490,0.208314
17,1,10,Frontal,0.218103,0.212972
17,1,10,Central,0.384362,0.355553
17,1,10,Parietal,0.231546,0.240630
17,1,10,Left,0.218636,0.240090
17,1,10,Right,0.267218,0.257589
17,1,10,FrontoParietal,0.196901,0.205845
17,1,11,Frontal,0.225581,0.231768
17,1,11,Central,0.342754,0.415079
17,1,11,Parietal,0.219480,0.268005
17,1,11,Left,0.227844,0.264285
17,1,11,Right,0.270035,0.281637
17,1,11,FrontoParietal,0.209035,0.215106
17,1,12,Frontal,0.211367,0.231655
17,1,12,Central,0.338032,0.369613
17,1,12,Parietal,0.228584,0.247559
17,1,12,Left,0.232563,0.254277
17,1,12,Right,0.244619,0.279822
17,1,12,FrontoParietal,0.204809,0.231423
17,1,13,Frontal,0.318559,0.272116
17,1,13,Central,0.513828,0.504845
17,1,13,Parietal,0.349430,0.318839
17,1,13,Left,0.357491,0.372597
17,1,13,Right,0.354736,0.308455
17,1,13,FrontoParietal,0.311671,0.282649
17,1,14,Frontal,0.248846,0.269257
17,1,14,Central,0.482725,0.460600
17,1,14,Parietal,0.270582,0.297852
17,1,14,Left,0.305103,0.336589
17,1,14,Right,0.306032,0.333990
17,1,14,FrontoParietal,0.245627,0.273223
17,1,15,Frontal,0.235543,0.253046
17,1,15,Central,0.340847,0.471770
17,1,15,Parietal,0.275750,0.264480
17,1,15,Left,0.269502,0.281022
17,1,15,Right,0.294088,0.314426
17,1,15,FrontoParietal,0.244043,0.245698
17,1,16,Frontal,0.223893,0.230833
17,1,16,Central,0.490881,0.361286
17,1,16,Parietal,0.272890,0.260118
17,1,16,Left,0.262663,0.265818
17,1,16,Right,0.321567,0.268903
17,1,16,FrontoParietal,0.231938,0.214616
17,1,17,Frontal,0.235578,0.263366
17,1,17,Central,0.408575,0.404408
17,1,17,Parietal,0.291880,0.273127
17,1,17,Left,0.282715,0.290587
17,1,17,Right,0.290790,0.309973
17,1,17,FrontoParietal,0.242465,0.253038
17,1,18,Frontal,0.244561,0.247379
17,1,18,Central,0.430927,0.418012
17,1,18,Parietal,0.261270,0.267543
17,1,18,Left,0.294205,0.281096
17,1,18,Right,0.288533,0.297815
17,1,18,FrontoParietal,0.240454,0.244541
17,2,1,Frontal,0.292355,0.270157
17,2,1,Central,0.460634,0.363453
17,2,1,Parietal,0.323525,0.324640
17,2,1,Left,0.326700,0.271649
17,2,1,Right,0.333902,0.362884
17,2,1,FrontoParietal,0.293964,0.289669
17,2,2,Frontal,0.372287,0.340600
17,2,2,Central,0.433503,0.454996
17,2,2,Parietal,0.346087,0.347347
17,2,2,Left,0.403743,0.387948
17,2,2,Right,0.368533,0.358772
17,2,2,FrontoParietal,0.344318,0.324171
17,2,3,Frontal,0.363952,0.400248
17,2,3,Central,0.425213,0.486385
17,2,3,Parietal,0.368568,0.327139
17,2,3,Left,0.399022,0.445400
17,2,3,Right,0.362405,0.307554
17,2,3,FrontoParietal,0.343473,0.327218
17,2,4,Frontal,0.387259,0.330516
17,2,4,Central,0.432486,0.426136
17,2,4,Parietal,0.318670,0.301015
17,2,4,Left,0.382463,0.372495
17,2,4,Right,0.363500,0.306275
17,2,4,FrontoParietal,0.327252,0.298362
17,2,5,Frontal,0.357796,0.370055
17,2,5,Central,0.408164,0.447135
17,2,5,Parietal,0.335735,0.327951
17,2,5,Left,0.384833,0.378093
17,2,5,Right,0.350156,0.324887
17,2,5,FrontoParietal,0.317844,0.322762
17,2,6,Frontal,0.375612,0.388840
17,2,6,Central,0.422813,0.485460
17,2,6,Parietal,0.332669,0.310143
17,2,6,Left,0.405475,0.431449
17,2,6,Right,0.340717,0.316932
17,2,6,FrontoParietal,0.342964,0.336816
17,2,7,Frontal,0.402995,0.313050
17,2,7,Central,0.478180,0.407415
17,2,7,Parietal,0.426662,0.359038
17,2,7,Left,0.408364,0.339828
17,2,7,Right,0.405410,0.367620
17,2,7,FrontoParietal,0.381066,0.323542
17,2,8,Frontal,0.331185,0.393316
17,2,8,Central,0.498113,0.439916
17,2,8,Parietal,0.296492,0.349460
17,2,8,Left,0.372027,0.424311
17,2,8,Right,0.317715,0.347704
17,2,8,FrontoParietal,0.307694,0.354235
17,2,9,Frontal,0.347821,0.362728
17,2,9,Central,0.327049,0.411581
17,2,9,Parietal,0.332142,0.299856
17,2,9,Left,0.381653,0.402267
17,2,9,Right,0.354291,0.309878
17,2,9,FrontoParietal,0.329299,0.326166
17,2,10,Frontal,0.378846,0.409557
17,2,10,Central,0.411512,0.444088
17,2,10,Parietal,0.354166,0.370295
17,2,10,Left,0.437596,0.416008
17,2,10,Right,0.348747,0.373688
17,2,10,FrontoParietal,0.352287,0.373892
17,2,11,Frontal,0.357929,0.382446
17,2,11,Central,0.474961,0.348575
17,2,11,Parietal,0.361667,0.358087
17,2,11,Left,0.381771,0.384612
17,2,11,Right,0.349094,0.340520
17,2,11,FrontoParietal,0.333997,0.340002
17,2,12,Frontal,0.332042,0.376671
17,2,12,Central,0.506648,0.475461
17,2,12,Parietal,0.341727,0.343763
17,2,12,Left,0.378011,0.391241
17,2,12,Right,0.349317,0.329936
17,2,12,FrontoParietal,0.330503,0.332849
17,2,13,Frontal,0.388652,0.358308
17,2,13,Central,0.447611,0.477694
17,2,13,Parietal,0.321819,0.355398
17,2,13,Left,0.385589,0.362225
17,2,13,Right,0.344706,0.368844
17,2,13,FrontoParietal,0.342468,0.338689
17,2,14,Frontal,0.367077,0.394359
17,2,14,Central,0.478566,0.492220
17,2,14,Parietal,0.340843,0.364779
17,2,14,Left,0.377347,0.442359
17,2,14,Right,0.348045,0.351217
17,2,14,FrontoParietal,0.340191,0.358524
17,2,15,Frontal,0.386343,0.376191
17,2,15,Central,0.494468,0.408379
17,2,15,Parietal,0.346165,0.365298
17,2,15,Left,0.452172,0.384659
17,2,15,Right,0.357923,0.360509
17,2,15,FrontoParietal,0.351468,0.340230
17,2,16,Frontal,0.418336,0.363101
17,2,16,Central,0.396083,0.505424
17,2,16,Parietal,0.349771,0.378057
17,2,16,Left,0.418067,0.393421
17,2,16,Right,0.356787,0.369438
17,2,16,FrontoParietal,0.356337,0.352966
17,2,17,Frontal,0.384700,0.366517
17,2,17,Central,0.475542,0.477214
17,2,17,Parietal,0.344036,0.361807
17,2,17,Left,0.422457,0.391851
17,2,17,Right,0.363374,0.361705
17,2,17,FrontoParietal,0.349239,0.346545
17,2,18,Frontal,0.325968,0.364248
17,2,18,Central,0.368325,0.411380
17,2,18,Parietal,0.341990,0.337634
17,2,18,Left,0.351914,0.380638
17,2,18,Right,0.357778,0.342304
17,2,18,FrontoParietal,0.324603,0.331276
18,1,1,Frontal,0.309768,0.303320
18,1,1,Central,0.374204,0.335481
18,1,1,Parietal,0.211932,0.241943
18,1,1,Left,0.272253,0.265814
18,1,1,Right,0.245493,0.254825
18,1,1,FrontoParietal,0.223092,0.232223
18,1,2,Frontal,0.283610,0.276602
18,1,2,Central,0.254609,0.326067
18,1,2,Parietal,0.214449,0.242946
18,1,2,Left,0.248484,0.263807
18,1,2,Right,0.242893,0.229711
18,1,2,FrontoParietal,0.216379,0.217134
18,1,3,Frontal,0.279165,0.292738
18,1,3,Central,0.286548,0.343110
18,1,3,Parietal,0.238886,0.220623
18,1,3,Left,0.236814,0.264346
18,1,3,Right,0.267734,0.253690
18,1,3,FrontoParietal,0.217215,0.224200
18,1,4,Frontal,0.315807,0.296525
18,1,4,Central,0.353615,0.244545
18,1,4,Parietal,0.195740,0.225536
18,1,4,Left,0.266409,0.261882
18,1,4,Right,0.243433,0.241369
18,1,4,FrontoParietal,0.213843,0.216572
18,1,5,Frontal,0.279569,0.300034
18,1,5,Central,0.327351,0.281972
18,1,5,Parietal,0.235070,0.222821
18,1,5,Left,0.253808,0.268044
18,1,5,Right,0.241818,0.232466
18,1,5,FrontoParietal,0.227551,0.221904
18,1,6,Frontal,0.297529,0.262921
18,1,6,Central,0.328702,0.321490
18,1,6,Parietal,0.230834,0.225289
18,1,6,Left,0.272027,0.256309
18,1,6,Right,0.253502,0.230849
18,1,6,FrontoParietal,0.228993,0.212594
18,1,7,Frontal,0.293768,0.319662
18,1,7,Central,0.309026,0.285418
18,1,7,Parietal,0.227782,0.243661
18,1,7,Left,0.268033,0.273460
18,1,7,Right,0.224810,0.256734
18,1,7,FrontoParietal,0.210218,0.227698
18,1,8,Frontal,0.322695,0.270574
18,1,8,Central,0.290104,0.298145
18,1,8,Parietal,0.220465,0.244585
18,1,8,Left,0.282879,0.235650
18,1,8,Right,0.245410,0.263779
18,1,8,FrontoParietal,0.232038,0.221950
18,1,9,Frontal,0.297948,0.283638
18,1,9,Central,0.341769,0.275591
18,1,9,Parietal,0.215084,0.213560
18,1,9,Left,0.264196,0.240902
18,1,9,Right,0.247017,0.255057
18,1,9,FrontoParietal,0.221645,0.223358
18,1,10,Frontal,0.265684,0.285770
18,1,10,Central,0.296994,0.301891
18,1,10,Parietal,0.222725,0.200699
18,1,10,Left,0.252261,0.251881
18,1,10,Right,0.257903,0.261563
18,1,10,FrontoParietal,0.227065,0.227979
18,1,11,Frontal,0.259168,0.281199
18,1,11,Central,0.280955,0.352522
18,1,11,Parietal,0.210094,0.205840
18,1,11,Left,0.240078,0.270598
18,1,11,Right,0.236849,0.238690
18,1,11,FrontoParietal,0.214235,0.223504
18,1,12,Frontal,0.248726,0.315669
18,1,12,Central,0.350136,0.383076
18,1,12,Parietal,0.198579,0.225296
18,1,12,Left,0.224051,0.267687
18,1,12,Right,0.247050,0.259705
18,1,12,FrontoParietal,0.200092,0.234786
18,1,13,Frontal,0.318033,0.317453
18,1,13,Central,0.351313,0.291279
18,1,13,Parietal,0.219451,0.223335
18,1,13,Left,0.291634,0.285418
18,1,13,Right,0.249969,0.242444
18,1,13,FrontoParietal,0.238598,0.226279
18,1,14,Frontal,0.293467,0.299098
18,1,14,Central,0.342658,0.308769
18,1,14,Parietal,0.229369,0.249477
18,1,14,Left,0.252296,0.280659
18,1,14,Right,0.246384,0.256231
18,1,14,FrontoParietal,0.216753,0.243016
18,1,15,Frontal,0.271866,0.287876
18,1,15,Central,0.288059,0.320905
18,1,15,Parietal,0.223284,0.241063
18,1,15,Left,0.240865,0.265495
18,1,15,Right,0.237429,0.269069
18,1,15,FrontoParietal,0.211826,0.231844
18,1,16,Frontal,0.289868,0.273962
18,1,16,Central,0.294125,0.316433
18,1,16,Parietal,0.217402,0.235790
18,1,16,Left,0.248007,0.253351
18,1,16,Right,0.255139,0.259303
18,1,16,FrontoParietal,0.217294,0.229583
18,1,17,Frontal,0.309434,0.315990
18,1,17,Central,0.316671,0.356885
18,1,17,Parietal,0.236799,0.268901
18,1,17,Left,0.263399,0.312930
18,1,17,Right,0.270154,0.248831
18,1,17,FrontoParietal,0.247762,0.264111
18,1,18,Frontal,0.316938,0.297693
18,1,18,Central,0.340752,0.348465
18,1,18,Parietal,0.295423,0.237183
18,1,18,Left,0.287179,0.259568
18,1,18,Right,0.312073,0.264943
18,1,18,FrontoParietal,0.275904,0.238933
18,2,1,Frontal,0.220034,0.214137
18,2,1,Central,0.218401,0.236376
18,2,1,Parietal,0.247083,0.253253
18,2,1,Left,0.226364,0.219709
18,2,1,Right,0.231298,0.239826
18,2,1,FrontoParietal,0.205895,0.214334
18,2,2,Frontal,0.221797,0.211778
18,2,2,Central,0.238690,0.275488
18,2,2,Parietal,0.253016,0.236487
18,2,2,Left,0.242085,0.218667
18,2,2,Right,0.257134,0.249114
18,2,2,FrontoParietal,0.222266,0.199686
18,2,3,Frontal,0.201743,0.218327
18,2,3,Central,0.210571,0.232093
18,2,3,Parietal,0.235725,0.248100
18,2,3,Left,0.215829,0.215926
18,2,3,Right,0.227131,0.232681
18,2,3,FrontoParietal,0.201640,0.205968
18,2,4,Frontal,0.216581,0.212694
18,2,4,Central,0.267085,0.278283
18,2,4,Parietal,0.267089,0.274175
18,2,4,Left,0.239218,0.244887
18,2,4,Right,0.242120,0.250049
18,2,4,FrontoParietal,0.209760,0.209751
18,2,5,Frontal,0.224355,0.234778
18,2,5,Central,0.261717,0.319746
18,2,5,Parietal,0.266981,0.307245
18,2,5,Left,0.248671,0.251459
18,2,5,Right,0.247160,0.309066
18,2,5,FrontoParietal,0.221462,0.246596
18,2,6,Frontal,0.223641,0.231018
18,2,6,Central,0.269424,0.228313
18,2,6,Parietal,0.264642,0.284686
18,2,6,Left,0.234570,0.230905
18,2,6,Right,0.251395,0.265259
18,2,6,FrontoParietal,0.211054,0.236106
18,2,7,Frontal,0.226856,0.200407
18,2,7,Central,0.252288,0.268675
18,2,7,Parietal,0.287566,0.290153
18,2,7,Left,0.269957,0.244195
18,2,7,Right,0.286651,0.286394
18,2,7,FrontoParietal,0.244215,0.234332
18,2,8,Frontal,0.222333,0.218332
18,2,8,Central,0.256641,0.261377
18,2,8,Parietal,0.282364,0.295249
18,2,8,Left,0.253280,0.247134
18,2,8,Right,0.273052,0.312404
18,2,8,FrontoParietal,0.219883,0.238436
18,2,9,Frontal,0.232760,0.233740
18,2,9,Central,0.236085,0.269392
18,2,9,Parietal,0.277375,0.249079
18,2,9,Left,0.217900,0.242005
18,2,9,Right,0.312740,0.274765
18,2,9,FrontoParietal,0.235034,0.222306
18,2,10,Frontal,0.224489,0.231106
18,2,10,Central,0.267870,0.257349
18,2,10,Parietal,0.273883,0.301161
18,2,10,Left,0.245400,0.232682
18,2,10,Right,0.288846,0.323244
18,2,10,FrontoParietal,0.239348,0.256140
18,2,11,Frontal,0.235341,0.233990
18,2,11,Central,0.254813,0.277481
18,2,11,Parietal,0.289567,0.298012
18,2,11,Left,0.252836,0.235748
18,2,11,Right,0.316164,0.310983
18,2,11,FrontoParietal,0.248229,0.240642
18,2,12,Frontal,0.228005,0.231302
18,2,12,Central,0.248077,0.234017
18,2,12,Parietal,0.257289,0.254457
18,2,12,Left,0.241920,0.235157
18,2,12,Right,0.277242,0.269737
18,2,12,FrontoParietal,0.222433,0.221033
18,2,13,Frontal,0.197146,0.219261
18,2,13,Central,0.258348,0.279295
18,2,13,Parietal,0.249042,0.299734
18,2,13,Left,0.232091,0.274673
18,2,13,Right,0.221813,0.268433
18,2,13,FrontoParietal,0.206973,0.251453
18,2,14,Frontal,0.238500,0.212934
18,2,14,Central,0.289840,0.312829
18,2,14,Parietal,0.279029,0.267002
18,2,14,Left,0.297030,0.253923
18,2,14,Right,0.246075,0.259362
18,2,14,FrontoParietal,0.236013,0.230822
18,2,15,Frontal,0.211606,0.212926
18,2,15,Central,0.263952,0.295161
18,2,15,Parietal,0.250650,0.269974
18,2,15,Left,0.244978,0.246869
18,2,15,Right,0.266231,0.270903
18,2,15,FrontoParietal,0.232638,0.226936
18,2,16,Frontal,0.216241,0.244597
18,2,16,Central,0.250889,0.291083
18,2,16,Parietal,0.238899,0.287627
18,2,16,Left,0.230939,0.260734
18,2,16,Right,0.244539,0.318616
18,2,16,FrontoParietal,0.209087,0.240223
18,2,17,Frontal,0.216506,0.225306
18,2,17,Central,0.246482,0.223317
18,2,17,Parietal,0.245290,0.265555
18,2,17,Left,0.228926,0.226867
18,2,17,Right,0.271848,0.277734
18,2,17,FrontoParietal,0.215961,0.232446
18,2,18,Frontal,0.234157,0.238345
18,2,18,Central,0.261065,0.243731
18,2,18,Parietal,0.281864,0.277362
18,2,18,Left,0.231943,0.260152
18,2,18,Right,0.318053,0.283675
18,2,18,FrontoParietal,0.245684,0.238556
19,1,1,Frontal,0.292677,0.307987
19,1,1,Central,0.545245,0.644972
19,1,1,Parietal,0.317305,0.332200
19,1,1,Left,0.457504,0.539405
19,1,1,Right,0.276593,0.264889
19,1,1,FrontoParietal,0.292945,0.316874
19,1,2,Frontal,0.287157,0.297236
19,1,2,Central,0.686871,0.606655
19,1,2,Parietal,0.346201,0.304358
19,1,2,Left,0.510878,0.515548
19,1,2,Right,0.261809,0.261495
19,1,2,FrontoParietal,0.304589,0.295672
19,1,3,Frontal,0.305204,0.316484
19,1,3,Central,0.601649,0.600922
19,1,3,Parietal,0.318742,0.337863
19,1,3,Left,0.460662,0.530165
19,1,3,Right,0.276581,0.283391
19,1,3,FrontoParietal,0.298435,0.322036
19,1,4,Frontal,0.299747,0.314762
19,1,4,Central,0.609491,0.592171
19,1,4,Parietal,0.314721,0.331467
19,1,4,Left,0.469680,0.486232
19,1,4,Right,0.264697,0.284725
19,1,4,FrontoParietal,0.278853,0.299892
19,1,5,Frontal,0.285156,0.318718
19,1,5,Central,0.617057,0.613709
19,1,5,Parietal,0.323976,0.314060
19,1,5,Left,0.507077,0.508740
19,1,5,Right,0.249859,0.280147
19,1,5,FrontoParietal,0.299479,0.307668
19,1,6,Frontal,0.287077,0.360881
19,1,6,Central,0.565746,0.596762
19,1,6,Parietal,0.309271,0.337841
19,1,6,Left,0.461558,0.555502
19,1,6,Right,0.257671,0.302828
19,1,6,FrontoParietal,0.276268,0.338700
19,1,7,Frontal,0.321211,0.287719
19,1,7,Central,0.580023,0.497794
19,1,7,Parietal,0.318476,0.287107
19,1,7,Left,0.509176,0.421779
19,1,7,Right,0.255585,0.250607
19,1,7,FrontoParietal,0.307332,0.262706
19,1,8,Frontal,0.331053,0.303174
19,1,8,Central,0.649870,0.580025
19,1,8,Parietal,0.327252,0.313345
19,1,8,Left,0.518778,0.493213
19,1,8,Right,0.289599,0.259799
19,1,8,FrontoParietal,0.314272,0.293605
19,1,9,Frontal,0.319406,0.278391
19,1,9,Central,0.622665,0.571947
19,1,9,Parietal,0.328585,0.303853
19,1,9,Left,0.508171,0.450365
19,1,9,Right,0.292276,0.252603
19,1,9,FrontoParietal,0.320436,0.279791
19,1,10,Frontal,0.340168,0.257150
19,1,10,Central,0.653900,0.588134
19,1,10,Parietal,0.315086,0.280708
19,1,10,Left,0.515192,0.412395
19,1,10,Right,0.286819,0.238410
19,1,10,FrontoParietal,0.314683,0.257733
19,1,11,Frontal,0.294652,0.319879
19,1,11,Central,0.577294,0.655889
19,1,11,Parietal,0.313983,0.349231
19,1,11,Left,0.493782,0.559446
19,1,11,Right,0.239625,0.257511
19,1,11,FrontoParietal,0.292590,0.312573
19,1,12,Frontal,0.330699,0.318527
19,1,12,Central,0.648771,0.629736
19,1,12,Parietal,0.364252,0.343682
19,1,12,Left,0.529579,0.526712
19,1,12,Right,0.314426,0.268856
19,1,12,FrontoParietal,0.330006,0.313881
19,1,13,Frontal,0.280091,0.280822
19,1,13,Central,0.470412,0.520087
19,1,13,Parietal,0.274902,0.321248
19,1,13,Left,0.383874,0.456755
19,1,13,Right,0.288723,0.276753
19,1,13,FrontoParietal,0.266787,0.282870
19,1,14,Frontal,0.334547,0.342256
19,1,14,Central,0.602311,0.667046
19,1,14,Parietal,0.331931,0.356268
19,1,14,Left,0.498591,0.547067
19,1,14,Right,0.322839,0.319577
19,1,14,FrontoParietal,0.325989,0.346151
19,1,15,Frontal,0.298329,0.310655
19,1,15,Central,0.591177,0.516778
19,1,15,Parietal,0.295962,0.317512
19,1,15,Left,0.458948,0.471721
19,1,15,Right,0.264868,0.296178
19,1,15,FrontoParietal,0.294912,0.300198
19,1,16,Frontal,0.311249,0.337825
19,1,16,Central,0.581399,0.647090
19,1,16,Parietal,0.335381,0.333237
19,1,16,Left,0.516602,0.519259
19,1,16,Right,0.282695,0.303008
19,1,16,FrontoParietal,0.310365,0.320746
19,1,17,Frontal,0.332667,0.329499
19,1,17,Central,0.586237,0.607817
19,1,17,Parietal,0.307724,0.343514
19,1,17,Left,0.480791,0.493163
19,1,17,Right,0.294066,0.307455
19,1,17,FrontoParietal,0.304943,0.325357
19,1,18,Frontal,0.303243,0.315382
19,1,18,Central,0.607393,0.533512
19,1,18,Parietal,0.340266,0.374872
19,1,18,Left,0.500263,0.500452
19,1,18,Right,0.272587,0.318538
19,1,18,FrontoParietal,0.295239,0.332591
19,2,1,Frontal,0.315215,0.281171
